run_number,subs,pubs,duration,station_id_count,station_id_expected,city_count,city_expected,direction_count,direction_expected,temperature_count,temperature_expected,rain_count,rain_expected,wind_count,wind_expected,created_at_count,created_at_expected,station_id_config_percentage,station_id_actual_percentage,city_config_percentage,city_actual_percentage,direction_config_percentage,direction_actual_percentage,temperature_config_percentage,temperature_actual_percentage,rain_config_percentage,rain_actual_percentage,wind_config_percentage,wind_actual_percentage,created_at_config_percentage,created_at_actual_percentage
737,1070,1258,0.16828584671020508,920,920,0,0,0,0,770,770,0,0,0,0,42,42,0.4,0.4,0,0,0,0,0.35,0.35064935064935066,0,0,0,0,0,0.19047619047619047
738,1487,1493,0.31354641914367676,0,0,312,312,1055,1055,0,0,1293,1293,1204,1204,0,0,0,0,0.99,0.9935897435897436,0.99,0.990521327014218,0,0,0,0.16705336426914152,0.93,0.9302325581395349,0,0
739,1026,1453,0.2443239688873291,513,513,0,0,420,420,0,0,1005,1005,625,625,779,779,0.89,0.8908382066276803,0,0,0.99,0.9904761904761905,0,0,0,0.16716417910447762,0,0.168,0,0.1668806161745828
740,1099,1264,0.1326618194580078,0,0,868,868,0,0,0,0,560,560,0,0,1011,1011,0,0,0.51,0.5103686635944701,0,0,0,0,0.44,0.44107142857142856,0,0,0.52,0.5212660731948566
741,1376,1346,0.19640350341796875,275,275,0,0,0,0,0,0,1265,1265,0,0,399,399,0.48,0.48363636363636364,0,0,0,0,0,0,0.32,0.3209486166007905,0,0,0.97,0.9724310776942355
742,1085,1380,0.0880584716796875,0,0,0,0,0,0,0,0,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.8414746543778802,0,0,0,0
743,1006,1391,0.12096238136291504,0,0,503,503,0,0,0,0,120,120,814,814,0,0,0,0,0.48,0.48111332007952284,0,0,0,0,0,0.16666666666666666,0.58,0.5823095823095823,0,0
744,1094,1228,0.34546637535095215,1061,1061,765,765,1017,1017,481,481,995,995,1039,1039,0,0,0,0.16776625824693686,0.94,0.9424836601307189,0.98,0.9803343166175025,0.85,0.8503118503118503,0,0.16683417085427135,0.93,0.9307025986525506,0,0
745,1033,1259,0.17921876907348633,909,909,826,826,155,154,929,929,0,0,433,433,0,0,0.47,0.47084708470847086,0,0.16707021791767554,0.43,0.43870967741935485,0,0.16792249730893433,0,0,0.69,0.6928406466512702,0,0
746,1259,1094,0.26377439498901367,1196,1196,0,0,1170,1170,0,0,0,0,679,679,1133,1133,0,0.16722408026755853,0,0,0.37,0.37094017094017095,0,0,0,0,0,0.16789396170839468,0.33,0.33097969991173876
747,1367,1395,0.3122842311859131,861,861,0,0,396,396,724,724,1298,1298,1230,1230,0,0,0.82,0.8211382113821138,0,0,0,0.16666666666666666,0,0.1685082872928177,0.76,0.7604006163328197,0,0.16747967479674797,0,0
748,1374,1208,0.2730398178100586,1016,1016,0,0,0,0,302,302,535,535,0,0,1209,1209,0.94,0.9409448818897638,0,0,0,0,0.99,0.9933774834437086,0.98,0.9813084112149533,0,0,0,0.16708023159636062
749,1206,1353,0.16333651542663574,1145,1145,0,0,0,0,0,0,1145,1145,0,0,36,36,0,0.16768558951965065,0,0,0,0,0,0,0.94,0.9406113537117904,0,0,0,0.16666666666666666
750,1406,1306,0.13672232627868652,0,0,0,0,0,0,1406,1406,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.5803698435277382,0,0,0,0,0,0
751,1084,1186,0.12369298934936523,520,520,0,0,0,0,281,281,834,834,0,0,0,0,0.99,0.9923076923076923,0,0,0,0,0,0.1708185053380783,0,0.16786570743405277,0,0,0,0
752,1191,1171,0.15466713905334473,0,0,0,0,0,0,0,0,0,0,0,0,1191,1191,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.5205709487825357
753,1408,1038,0.14331746101379395,0,0,0,0,0,0,0,0,0,0,422,422,1041,1041,0,0,0,0,0,0,0,0,0,0,0.71,0.7109004739336493,0,0.16714697406340057
754,1212,1089,0.09699344635009766,0,0,0,0,0,0,0,0,0,0,0,0,1212,1212,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.9306930693069307
755,1023,1343,0.1107175350189209,0,0,0,0,655,654,163,163,951,951,0,0,0,0,0,0,0,0,0.16,0.1618320610687023,0,0.17177914110429449,0.72,0.7202944269190326,0,0,0,0
756,1007,1367,0.1159968376159668,0,0,311,312,483,483,966,966,0,0,0,0,0,0,0,0,0.65,0.6527331189710611,0.61,0.6128364389233955,0.72,0.7215320910973085,0,0,0,0,0,0
757,1039,1295,0.1311969757080078,0,0,0,0,717,716,0,0,0,0,695,696,654,654,0,0,0,0,0.88,0.8814504881450488,0,0,0,0,0.89,0.8906474820143885,0.94,0.9418960244648318
758,1109,1264,0.13225269317626953,0,0,0,0,975,975,365,365,0,0,0,0,0,0,0,0,0,0,0,0.1682051282051282,0.98,0.9835616438356164,0,0,0,0,0,0
759,1413,1163,0.37511205673217773,0,0,1087,1088,0,0,1257,1257,1328,1328,1116,1116,763,763,0,0,0.8,0.8012879484820608,0,0,0,0.16706443914081145,0,0.16716867469879518,0,0.16756272401433692,0,0.16775884665792923
760,1403,1329,0.10979294776916504,1403,1403,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21097647897362795,0,0,0,0,0,0,0,0,0,0,0,0
761,1314,1030,0.1607358455657959,0,0,1182,1182,0,0,1300,1300,0,0,0,0,0,0,0,0,0.71,0.7106598984771574,0,0,0.62,0.62,0,0,0,0,0,0
762,1466,1049,0.21831440925598145,0,0,0,0,0,0,410,410,0,0,967,967,864,864,0,0,0,0,0,0,0.98,0.9804878048780488,0,0,0,0.16752843846949328,0.94,0.9421296296296297
763,1139,1264,0.1233069896697998,34,34,1093,1093,0,0,1127,1127,0,0,0,0,0,0,0.98,1.0,0,0.16742909423604757,0,0,0,0.1668145519077196,0,0,0,0,0,0
764,1436,1262,0.2588765621185303,1005,1005,0,0,0,0,1234,1234,1364,1364,0,0,488,488,0,0.16716417910447762,0,0,0,0,0,0.16693679092382496,0,0.16715542521994134,0,0,0.77,0.7704918032786885
765,1187,1346,0.3122870922088623,1020,1020,913,913,1044,1044,391,391,0,0,1115,1115,1044,1044,0.89,0.8911764705882353,0.59,0.5914567360350493,0.87,0.8716475095785441,0,0.16879795396419436,0,0,0,0.16681614349775784,0.89,0.8908045977011494
766,1303,1137,0.12699627876281738,1016,1016,0,0,0,0,0,0,0,0,0,0,286,286,0,0.1673228346456693,0,0,0,0,0,0,0,0,0,0,0.22,0.22377622377622378
767,1408,1047,0.11299633979797363,1393,1393,0,0,0,0,211,211,0,0,0,0,0,0,0,0.167264895908112,0,0,0,0,0.51,0.5165876777251185,0,0,0,0,0,0
768,1104,1140,0.14615511894226074,0,0,0,0,750,750,0,0,0,0,1059,1059,618,618,0,0,0,0,0.65,0.6506666666666666,0,0,0,0,0.77,0.7714825306893296,0.3,0.30097087378640774
769,1397,1486,0.3404531478881836,0,0,711,712,1243,1243,1313,1313,601,600,0,0,0,0,0,0,0,0.16877637130801687,0,0.16733708769107,0.21,0.2102056359482102,0,0.16805324459234608,0,0,0,0
770,1279,1351,0.24099254608154297,0,0,140,140,1240,1240,0,0,0,0,0,0,1163,1163,0,0,0,0.17142857142857143,0.83,0.8306451612903226,0,0,0,0,0,0,0.39,0.3903697334479794
771,1344,1405,0.11307120323181152,0,0,0,0,0,0,0,0,1344,1344,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.2113095238095238,0,0,0,0
772,1043,1057,0.20879244804382324,0,0,156,156,553,552,250,250,677,677,417,417,1011,1011,0,0,0.94,0.9487179487179487,0.93,0.9312839059674503,0,0.168,0,0.16838995568685378,0.96,0.9616306954436451,0,0.1681503461918892
773,1100,1076,0.13061165809631348,0,0,0,0,0,0,0,0,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.46
774,1364,1470,0.33254361152648926,1200,1200,927,927,0,0,1336,1336,1077,1077,0,0,0,0,0,0.16666666666666666,0.58,0.5814455231930961,0,0,0,0.16766467065868262,0,0.1671309192200557,0,0,0,0
775,1100,1424,0.2728450298309326,0,0,319,319,374,374,319,319,253,253,0,0,913,913,0,0,0.98,0.9811912225705329,0.82,0.8235294117647058,0,0.16927899686520376,0.76,0.7628458498023716,0,0,0.86,0.8619934282584885
776,1164,1483,0.12501907348632812,756,756,0,0,721,721,58,58,0,0,0,0,0,0,0.57,0.5714285714285714,0,0,0,0.1678224687933426,0,0.1724137931034483,0,0,0,0,0,0
777,1332,1387,0.16825628280639648,0,0,1092,1092,0,0,1238,1238,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.69,0.691437802907916,0,0,0,0,0,0
778,1368,1053,0.2091069221496582,916,916,0,0,1299,1299,0,0,0,0,670,670,0,0,0,0.16812227074235808,0,0,0,0.16782140107775212,0,0,0,0,0.81,0.8119402985074626,0,0
779,1431,1307,0.16501998901367188,1030,1030,515,515,0,0,0,0,429,429,0,0,0,0,0,0.1669902912621359,0,0.1669902912621359,0,0,0,0,0.99,0.9906759906759907,0,0,0,0
780,1237,1448,0.31114649772644043,803,804,0,0,0,0,12,12,0,0,1224,1224,1026,1026,0.6,0.6014943960149439,0,0,0,0,0.23,0.3333333333333333,0,0,0,0.16748366013071894,0,0.16764132553606237
781,1081,1211,0.06899619102478027,1081,1081,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.8815911193339501,0,0,0,0,0,0,0,0,0,0,0,0
782,1381,1091,0.27298951148986816,1284,1284,0,0,691,690,0,0,1173,1173,0,0,0,0,0.86,0.8605919003115264,0,0,0.7,0.7018813314037626,0,0,0.54,0.5404944586530265,0,0,0,0
783,1464,1121,0.23850703239440918,1288,1288,0,0,717,717,0,0,0,0,0,0,658,658,0.71,0.7111801242236024,0,0,0,0.16736401673640167,0,0,0,0,0,0,0.41,0.41033434650455924
784,1093,1150,0.12003278732299805,0,0,175,174,0,0,1005,1005,0,0,611,612,0,0,0,0,0.07,0.08,0,0,0,0.16716417910447762,0,0,0.69,0.6923076923076923,0,0
785,1053,1242,0.1670684814453125,611,610,0,0,0,0,441,442,0,0,926,926,947,947,0.68,0.6824877250409165,0,0,0,0,0.7,0.7006802721088435,0,0,0,0.1673866090712743,0,0.16684266103484688
786,1075,1202,0.09393930435180664,0,0,0,0,0,0,0,0,0,0,0,0,1075,1075,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39069767441860465
787,1422,1341,0.33992600440979004,1222,1222,1251,1251,0,0,540,540,0,0,0,0,1066,1066,0.65,0.6513911620294599,0.34,0.3405275779376499,0,0,0,0.16666666666666666,0,0,0,0,0.91,0.9118198874296435
788,1354,1337,0.12098193168640137,0,0,0,0,1354,1354,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.3205317577548006,0,0,0,0,0,0,0,0
789,1109,1109,0.11448860168457031,0,0,0,0,0,0,0,0,0,0,1109,1109,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8007213706041478,0,0
790,1208,1043,0.2663431167602539,0,0,144,144,1002,1002,0,0,881,881,616,616,990,990,0,0,0.31,0.3194444444444444,0.58,0.5808383233532934,0,0,0,0.16799091940976163,0.78,0.7824675324675324,0,0.16767676767676767
791,1332,1444,0.1523418426513672,759,759,0,0,0,0,359,359,0,0,612,612,0,0,0,0.1686429512516469,0,0,0,0,0.79,0.7938718662952646,0,0,0.69,0.6928104575163399,0,0
792,1466,1142,0.2693309783935547,0,0,1378,1378,0,0,674,674,791,791,850,850,0,0,0,0,0.9,0.9013062409288825,0,0,0,0.16913946587537093,0,0.16687737041719342,0,0.16705882352941176,0,0
793,1066,1179,0.11487293243408203,0,0,0,0,1066,1066,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.851782363977486,0,0,0,0,0,0,0,0
794,1424,1232,0.23624038696289062,0,0,256,256,954,954,0,0,1153,1153,0,0,811,811,0,0,0.74,0.7421875,0,0.16771488469601678,0,0,0,0.1673894189071986,0,0,0.76,0.7607891491985204
795,1005,1153,0.14431524276733398,633,633,693,693,441,442,0,0,0,0,813,814,0,0,0.18,0.18167456556082148,0,0.1673881673881674,0,0.16780045351473924,0,0,0,0,0,0.16728167281672818,0,0
796,1073,1261,0.11100316047668457,0,0,837,836,0,0,451,450,0,0,418,418,0,0,0,0,0,0.16726403823178015,0,0,0.53,0.532150776053215,0,0,0.44,0.44019138755980863,0,0
797,1125,1349,0.07411026954650879,652,652,0,0,517,517,0,0,0,0,0,0,0,0,0.98,0.9815950920245399,0,0,0,0.16827852998065765,0,0,0,0,0,0,0,0
798,1014,1221,0.1429743766784668,0,0,0,0,0,0,973,973,953,953,0,0,0,0,0,0,0,0,0,0,0.63,0.6310380267214799,0.51,0.5110178384050367,0,0,0,0
799,1174,1289,0.08299660682678223,0,0,0,0,0,0,0,0,0,0,1174,1174,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.7512776831345827,0,0
800,1428,1337,0.22700834274291992,0,0,1042,1042,1228,1228,771,771,599,599,0,0,0,0,0,0,0,0.16698656429942418,0,0.16775244299674266,0.79,0.7911802853437094,0,0.1669449081803005,0,0,0,0
801,1003,1002,0.12401437759399414,0,0,0,0,451,451,421,421,641,641,170,170,441,441,0,0,0,0,0.88,0.8802660753880266,0.89,0.8907363420427553,0,0.1684867394695788,0.86,0.8705882352941177,0,0.16780045351473924
802,1441,1238,0.14494967460632324,0,0,0,0,1095,1095,0,0,0,0,1081,1080,0,0,0,0,0,0,0.86,0.8611872146118722,0,0,0,0,0.88,0.8815911193339501,0,0
803,1448,1274,0.25109243392944336,883,883,1390,1390,246,246,0,0,0,0,362,362,0,0,0,0.16761041902604756,0.94,0.9410071942446043,0,0.17073170731707318,0,0,0,0,0,0.1712707182320442,0,0
804,1220,1353,0.22307443618774414,0,0,780,780,976,976,1024,1024,1085,1085,0,0,561,561,0,0,0.15,0.15128205128205127,0,0.1680327868852459,0,0.16796875,0,0.16774193548387098,0,0,0,0.16755793226381463
805,1474,1405,0.2715744972229004,0,0,0,0,0,0,294,294,0,0,0,0,1179,1179,0,0,0,0,0,0,0.93,0.9319727891156463,0,0,0,0,0,0.16793893129770993
806,1033,1317,0.12600278854370117,589,588,0,0,981,981,0,0,0,0,929,929,0,0,0,0.16808149405772496,0,0,0,0.1671763506625892,0,0,0,0,0.97,0.9720129171151776,0,0
807,1245,1351,0.21687984466552734,685,684,0,0,0,0,547,547,995,996,0,0,759,759,0,0.1678832116788321,0,0,0,0,0.96,0.9634369287020109,0.98,0.9819095477386934,0,0,0.92,0.9209486166007905
808,1304,1462,0.39608287811279297,1304,1304,586,586,0,0,0,0,1251,1251,0,0,1238,1238,0,0.16717791411042945,0,0.16723549488054607,0,0,0,0,0.97,0.9712230215827338,0,0,0,0.1680129240710824
809,1107,1209,0.3610379695892334,1107,1107,1029,1029,0,0,685,686,0,0,918,918,321,321,0,0.16802168021680217,0,0.16715257531584063,0,0,0.96,0.962043795620438,0,0,0,0.16775599128540306,0,0.16822429906542055
810,1386,1235,0.18440771102905273,0,0,914,914,845,845,0,0,0,0,1094,1094,0,0,0,0,0,0.16849015317286653,0.83,0.8319526627218935,0,0,0,0,0,0.16819012797074953,0,0
811,1168,1321,0.1491100788116455,0,0,0,0,969,969,0,0,712,712,0,0,163,163,0,0,0,0,0.21,0.21052631578947367,0,0,0,0.16853932584269662,0,0,0,0.17177914110429449
812,1369,1060,0.13905787467956543,1163,1163,0,0,0,0,301,301,0,0,0,0,0,0,0,0.16680997420464316,0,0,0,0,0.95,0.9534883720930233,0,0,0,0,0,0
