run_number,subs,pubs,duration,station_id_count,station_id_expected,city_count,city_expected,direction_count,direction_expected,temperature_count,temperature_expected,rain_count,rain_expected,wind_count,wind_expected,created_at_count,created_at_expected,station_id_config_percentage,station_id_actual_percentage,city_config_percentage,city_actual_percentage,direction_config_percentage,direction_actual_percentage,temperature_config_percentage,temperature_actual_percentage,rain_config_percentage,rain_actual_percentage,wind_config_percentage,wind_actual_percentage,created_at_config_percentage,created_at_actual_percentage
733,1097,1372,0.05399131774902344,0,0,0,0,0,0,0,0,0,0,1097,1097,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.6444849589790337,0,0
734,1199,1278,0.08898329734802246,0,0,143,143,1187,1187,1079,1079,1175,1175,0,0,0,0,0,0,0.61,0.6293706293706294,0,0.16680707666385847,0,0.16682113067655235,0,0.16851063829787233,0,0,0,0
735,1339,1190,0.09053921699523926,0,0,870,870,0,0,0,0,0,0,522,522,0,0,0,0,0.97,0.9724137931034482,0,0,0,0,0,0,0,0.1724137931034483,0,0
736,1248,1396,0.11052632331848145,0,0,0,0,848,848,0,0,1073,1073,0,0,0,0,0,0,0,0,0,0.16981132075471697,0,0,0.48,0.4808946877912395,0,0,0,0
737,1070,1258,0.07107830047607422,920,920,0,0,0,0,770,770,0,0,0,0,42,42,0.4,0.4043478260869565,0,0,0,0,0.35,0.35324675324675325,0,0,0,0,0,0.2857142857142857
738,1487,1493,0.14320039749145508,0,0,311,312,1055,1055,0,0,1293,1293,1205,1204,0,0,0,0,0.99,1.0,0.99,0.9943127962085309,0,0,0,0.16705336426914152,0.93,0.9302904564315353,0,0
739,1026,1453,0.11114740371704102,513,513,0,0,420,420,0,0,1005,1005,625,625,779,779,0.89,0.8947368421052632,0,0,0.99,1.0,0,0,0,0.16716417910447762,0,0.1728,0,0.16944801026957637
740,1099,1264,0.12456798553466797,0,0,868,868,0,0,0,0,559,560,0,0,1011,1011,0,0,0.51,0.5126728110599078,0,0,0,0,0.44,0.4418604651162791,0,0,0.52,0.52324431256182
741,1376,1346,0.0909585952758789,274,275,0,0,0,0,0,0,1266,1265,0,0,398,399,0.48,0.49635036496350365,0,0,0,0,0,0,0.32,0.3222748815165877,0,0,0.97,0.9798994974874372
742,1085,1380,0.05100512504577637,0,0,0,0,0,0,0,0,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.8451612903225807,0,0,0,0
743,1006,1391,0.08503079414367676,0,0,502,503,0,0,0,0,120,120,814,814,0,0,0,0,0.48,0.4860557768924303,0,0,0,0,0,0.2,0.58,0.5823095823095823,0,0
744,1094,1228,0.18388795852661133,1061,1061,764,765,1017,1017,482,481,995,995,1039,1039,0,0,0,0.1696512723845429,0.94,0.9450261780104712,0.98,0.9823008849557522,0.85,0.8506224066390041,0,0.16884422110552763,0.93,0.9307025986525506,0,0
745,1033,1259,0.06196403503417969,909,909,826,826,154,154,929,929,0,0,433,433,0,0,0.47,0.47084708470847086,0,0.1682808716707022,0.43,0.45454545454545453,0,0.16792249730893433,0,0,0.69,0.6951501154734411,0,0
746,1259,1094,0.1709887981414795,1196,1196,0,0,1170,1170,0,0,0,0,679,679,1133,1133,0,0.1697324414715719,0,0,0.37,0.3735042735042735,0,0,0,0,0,0.16789396170839468,0.33,0.33362753751103263
747,1367,1395,0.1444399356842041,861,861,0,0,395,396,725,724,1298,1298,1230,1230,0,0,0.82,0.8257839721254355,0,0,0,0.1670886075949367,0,0.1724137931034483,0.76,0.7619414483821263,0,0.16991869918699187,0,0
748,1374,1208,0.11809039115905762,1016,1016,0,0,0,0,302,302,535,535,0,0,1209,1209,0.94,0.9409448818897638,0,0,0,0,0.99,1.0,0.98,0.9887850467289719,0,0,0,0.1687344913151365
749,1206,1353,0.10580658912658691,1145,1145,0,0,0,0,0,0,1145,1145,0,0,36,36,0,0.16768558951965065,0,0,0,0,0,0,0.94,0.9423580786026201,0,0,0,0.16666666666666666
750,1406,1306,0.05299520492553711,0,0,0,0,0,0,1406,1406,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.5817923186344239,0,0,0,0,0,0
751,1084,1186,0.04594135284423828,520,520,0,0,0,0,280,281,834,834,0,0,0,0,0.99,1.0,0,0,0,0,0,0.17142857142857143,0,0.17026378896882494,0,0,0,0
752,1191,1171,0.09900593757629395,0,0,0,0,0,0,0,0,0,0,0,0,1191,1191,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.5214105793450882
753,1408,1038,0.09125304222106934,0,0,0,0,0,0,0,0,0,0,423,422,1042,1041,0,0,0,0,0,0,0,0,0,0,0.71,0.7163120567375887,0,0.16698656429942418
754,1212,1089,0.0679934024810791,0,0,0,0,0,0,0,0,0,0,0,0,1212,1212,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.9306930693069307
755,1023,1343,0.0858926773071289,0,0,0,0,654,654,164,163,951,951,0,0,0,0,0,0,0,0,0.16,0.1651376146788991,0,0.18292682926829268,0.72,0.722397476340694,0,0,0,0
756,1007,1367,0.06700849533081055,0,0,311,312,483,483,966,966,0,0,0,0,0,0,0,0,0.65,0.6559485530546624,0.61,0.6149068322981367,0.72,0.7215320910973085,0,0,0,0,0,0
757,1039,1295,0.1280672550201416,0,0,0,0,716,716,0,0,0,0,696,696,654,654,0,0,0,0,0.88,0.88268156424581,0,0,0,0,0.89,0.896551724137931,0.94,0.944954128440367
758,1109,1264,0.08020234107971191,0,0,0,0,975,975,365,365,0,0,0,0,0,0,0,0,0,0,0,0.17025641025641025,0.98,0.9835616438356164,0,0,0,0,0,0
759,1413,1163,0.1692185401916504,0,0,1088,1088,0,0,1257,1257,1328,1328,1115,1116,763,763,0,0,0.8,0.8014705882352942,0,0,0,0.16706443914081145,0,0.16716867469879518,0,0.16860986547085202,0,0.17169069462647443
760,1403,1329,0.08922481536865234,1403,1403,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21311475409836064,0,0,0,0,0,0,0,0,0,0,0,0
761,1314,1030,0.1148984432220459,0,0,1182,1182,0,0,1300,1300,0,0,0,0,0,0,0,0,0.71,0.7106598984771574,0,0,0.62,0.6215384615384615,0,0,0,0,0,0
762,1466,1049,0.13599777221679688,0,0,0,0,0,0,410,410,0,0,968,967,865,864,0,0,0,0,0,0,0.98,0.9853658536585366,0,0,0,0.16735537190082644,0.94,0.9445086705202312
763,1139,1264,0.06992912292480469,34,34,1093,1093,0,0,1127,1127,0,0,0,0,0,0,0.98,1.0,0,0.17017383348581885,0,0,0,0.17036379769299023,0,0,0,0,0,0
764,1436,1262,0.17118477821350098,1004,1005,0,0,0,0,1235,1234,1364,1364,0,0,488,488,0,0.16733067729083664,0,0,0,0,0,0.1700404858299595,0,0.16715542521994134,0,0,0.77,0.7786885245901639
765,1187,1346,0.16356563568115234,1020,1020,913,913,1044,1044,392,391,0,0,1115,1115,1044,1044,0.89,0.8941176470588236,0.59,0.5936473165388828,0.87,0.8735632183908046,0,0.1683673469387755,0,0,0,0.16681614349775784,0.89,0.8908045977011494
766,1303,1137,0.05672740936279297,1015,1016,0,0,0,0,0,0,0,0,0,0,286,286,0,0.17142857142857143,0,0,0,0,0,0,0,0,0,0,0.22,0.23076923076923078
767,1408,1047,0.05000162124633789,1393,1393,0,0,0,0,211,211,0,0,0,0,0,0,0,0.16798277099784636,0,0,0,0,0.51,0.5165876777251185,0,0,0,0,0,0
768,1104,1140,0.06997036933898926,0,0,0,0,750,750,0,0,0,0,1059,1059,618,618,0,0,0,0,0.65,0.656,0,0,0,0,0.77,0.773371104815864,0.3,0.30097087378640774
769,1397,1486,0.1340043544769287,0,0,712,712,1243,1243,1313,1313,600,600,0,0,0,0,0,0,0,0.16853932584269662,0,0.16894609814963799,0.21,0.2102056359482102,0,0.17,0,0,0,0
770,1279,1351,0.12025856971740723,0,0,140,140,1240,1240,0,0,0,0,0,0,1163,1163,0,0,0,0.17142857142857143,0.83,0.8306451612903226,0,0,0,0,0,0,0.39,0.3929492691315563
771,1344,1405,0.045996904373168945,0,0,0,0,0,0,0,0,1344,1344,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21428571428571427,0,0,0,0
772,1043,1057,0.08399510383605957,0,0,155,156,552,552,250,250,677,677,417,417,1011,1011,0,0,0.94,0.9612903225806452,0.93,0.9347826086956522,0,0.168,0,0.16838995568685378,0.96,0.9712230215827338,0,0.17012858555885263
773,1100,1076,0.07884383201599121,0,0,0,0,0,0,0,0,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.4636363636363636
774,1364,1470,0.13206243515014648,1200,1200,926,927,0,0,1336,1336,1076,1077,0,0,0,0,0,0.17,0.58,0.5831533477321814,0,0,0,0.16766467065868262,0,0.16728624535315986,0,0,0,0
775,1100,1424,0.13235974311828613,0,0,320,319,374,374,320,319,253,253,0,0,913,913,0,0,0.98,0.98125,0.82,0.8235294117647058,0,0.16875,0.76,0.7628458498023716,0,0,0.86,0.8619934282584885
776,1164,1483,0.09852218627929688,756,756,0,0,721,721,58,58,0,0,0,0,0,0,0.57,0.5714285714285714,0,0,0,0.1678224687933426,0,0.20689655172413793,0,0,0,0,0,0
777,1332,1387,0.057007789611816406,0,0,1092,1092,0,0,1238,1238,0,0,0,0,0,0,0,0,0,0.17032967032967034,0,0,0.69,0.6930533117932148,0,0,0,0,0,0
778,1368,1053,0.0691993236541748,916,916,0,0,1299,1299,0,0,0,0,670,670,0,0,0,0.1703056768558952,0,0,0,0.16859122401847576,0,0,0,0,0.81,0.8119402985074626,0,0
779,1431,1307,0.08354997634887695,1029,1030,514,515,0,0,0,0,429,429,0,0,0,0,0,0.16909620991253643,0,0.17509727626459143,0,0,0,0,0.99,1.0,0,0,0,0
780,1237,1448,0.13302063941955566,804,804,0,0,0,0,12,12,0,0,1224,1224,1026,1026,0.6,0.6032338308457711,0,0,0,0,0.23,0.5,0,0,0,0.16748366013071894,0,0.1695906432748538
781,1081,1211,0.03777480125427246,1081,1081,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.883441258094357,0,0,0,0,0,0,0,0,0,0,0,0
782,1381,1091,0.10897588729858398,1284,1284,0,0,691,690,0,0,1174,1173,0,0,0,0,0.86,0.8637071651090342,0,0,0.7,0.7047756874095513,0,0,0.54,0.5425894378194208,0,0,0,0
783,1464,1121,0.1149599552154541,1288,1288,0,0,717,717,0,0,0,0,0,0,658,658,0.71,0.7111801242236024,0,0,0,0.16736401673640167,0,0,0,0,0,0,0.41,0.41641337386018235
784,1093,1150,0.06576132774353027,0,0,175,174,0,0,1005,1005,0,0,612,612,0,0,0,0,0.07,0.10285714285714286,0,0,0,0.1681592039800995,0,0,0.69,0.696078431372549,0,0
785,1053,1242,0.14928627014160156,609,610,0,0,0,0,441,442,0,0,927,926,947,947,0.68,0.6847290640394089,0,0,0,0,0.7,0.7074829931972789,0,0,0,0.16828478964401294,0,0.17106652587117213
786,1075,1202,0.08392977714538574,0,0,0,0,0,0,0,0,0,0,0,0,1075,1075,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.3916279069767442
787,1422,1341,0.17343616485595703,1222,1222,1251,1251,0,0,540,540,0,0,0,0,1066,1066,0.65,0.6513911620294599,0.34,0.34292565947242204,0,0,0,0.16666666666666666,0,0,0,0,0.91,0.9118198874296435
788,1354,1337,0.04795527458190918,0,0,0,0,1354,1354,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32200886262924666,0,0,0,0,0,0,0,0
789,1109,1109,0.09205985069274902,0,0,0,0,0,0,0,0,0,0,1109,1109,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8007213706041478,0,0
790,1208,1043,0.13613581657409668,0,0,145,144,1002,1002,0,0,882,881,615,616,990,990,0,0,0.31,0.3310344827586207,0.58,0.5828343313373253,0,0,0,0.17006802721088435,0.78,0.7853658536585366,0,0.1696969696969697
791,1332,1444,0.08404159545898438,759,759,0,0,0,0,359,359,0,0,612,612,0,0,0,0.16996047430830039,0,0,0,0,0.79,0.7994428969359332,0,0,0.69,0.696078431372549,0,0
792,1466,1142,0.16104912757873535,0,0,1377,1378,0,0,674,674,791,791,849,850,0,0,0,0,0.9,0.9026870007262164,0,0,0,0.16913946587537093,0,0.168141592920354,0,0.1696113074204947,0,0
793,1066,1179,0.0929117202758789,0,0,0,0,1066,1066,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.8536585365853658,0,0,0,0,0,0,0,0
794,1424,1232,0.11793661117553711,0,0,255,256,954,954,0,0,1153,1153,0,0,812,811,0,0,0.74,0.7529411764705882,0,0.16981132075471697,0,0,0,0.16825672159583693,0,0,0.76,0.7635467980295566
795,1005,1153,0.07802271842956543,633,633,693,693,441,442,0,0,0,0,813,814,0,0,0.18,0.1848341232227488,0,0.17316017316017315,0,0.17687074829931973,0,0,0,0,0,0.16974169741697417,0,0
796,1073,1261,0.05200958251953125,0,0,836,836,0,0,450,450,0,0,418,418,0,0,0,0,0,0.17105263157894737,0,0,0.53,0.5355555555555556,0,0,0.44,0.4449760765550239,0,0
797,1125,1349,0.04802083969116211,651,652,0,0,518,517,0,0,0,0,0,0,0,0,0.98,0.9815668202764977,0,0,0,0.17374517374517376,0,0,0,0,0,0,0,0
798,1014,1221,0.1097264289855957,0,0,0,0,0,0,973,973,953,953,0,0,0,0,0,0,0,0,0,0,0.63,0.6351490236382322,0.51,0.5152151101783841,0,0,0,0
799,1174,1289,0.09499049186706543,0,0,0,0,0,0,0,0,0,0,1174,1174,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.7512776831345827,0,0
800,1428,1337,0.10408401489257812,0,0,1042,1042,1228,1228,771,771,599,599,0,0,0,0,0,0,0,0.16698656429942418,0,0.16938110749185667,0.79,0.7937743190661478,0,0.17028380634390652,0,0,0,0
801,1003,1002,0.07552576065063477,0,0,0,0,451,451,421,421,642,641,170,170,440,441,0,0,0,0,0.88,0.8802660753880266,0.89,0.9002375296912114,0,0.16822429906542055,0.86,0.8823529411764706,0,0.17727272727272728
802,1441,1238,0.07898569107055664,0,0,0,0,1094,1095,0,0,0,0,1081,1080,0,0,0,0,0,0,0.86,0.8628884826325411,0,0,0,0,0.88,0.883441258094357,0,0
803,1448,1274,0.1597306728363037,884,883,1389,1390,245,246,0,0,0,0,362,362,0,0,0,0.16968325791855204,0.94,0.9438444924406048,0,0.17142857142857143,0,0,0,0,0,0.1712707182320442,0,0
804,1220,1353,0.15862369537353516,0,0,781,780,975,976,1025,1024,1086,1085,0,0,560,561,0,0,0.15,0.15364916773367476,0,0.1682051282051282,0,0.16975609756097562,0,0.1694290976058932,0,0,0,0.17142857142857143
805,1474,1405,0.11257410049438477,0,0,0,0,0,0,294,294,0,0,0,0,1180,1179,0,0,0,0,0,0,0.93,0.9387755102040817,0,0,0,0,0,0.16779661016949152
806,1033,1317,0.08843469619750977,589,588,0,0,981,981,0,0,0,0,929,929,0,0,0,0.1731748726655348,0,0,0,0.1712538226299694,0,0,0,0,0.97,0.9741657696447793,0,0
807,1245,1351,0.17244410514831543,685,684,0,0,0,0,549,547,995,996,0,0,759,759,0,0.16934306569343066,0,0,0,0,0.96,0.9672131147540983,0.98,0.9819095477386934,0,0,0.92,0.9209486166007905
808,1304,1462,0.17217755317687988,1304,1304,585,586,0,0,0,0,1251,1251,0,0,1238,1238,0,0.17024539877300612,0,0.17435897435897435,0,0,0,0,0.97,0.9712230215827338,0,0,0,0.16962843295638125
809,1107,1209,0.09422993659973145,1107,1107,1029,1029,0,0,687,686,0,0,919,918,321,321,0,0.16802168021680217,0,0.16909620991253643,0,0,0.96,0.9650655021834061,0,0,0,0.16974972796517954,0,0.16822429906542055
810,1386,1235,0.11716127395629883,0,0,914,914,845,845,0,0,0,0,1094,1094,0,0,0,0,0,0.17067833698030635,0.83,0.8366863905325443,0,0,0,0,0,0.170018281535649,0,0
811,1168,1321,0.06599068641662598,0,0,0,0,970,969,0,0,712,712,0,0,163,163,0,0,0,0,0.21,0.21443298969072164,0,0,0,0.16853932584269662,0,0,0,0.18404907975460122
812,1369,1060,0.09748077392578125,1163,1163,0,0,0,0,301,301,0,0,0,0,0,0,0,0.1702493551160791,0,0,0,0,0.95,0.9601328903654485,0,0,0,0,0,0
