run_number,subs,pubs,duration,station_id_count,station_id_expected,city_count,city_expected,direction_count,direction_expected,temperature_count,temperature_expected,rain_count,rain_expected,wind_count,wind_expected,created_at_count,created_at_expected,station_id_config_percentage,station_id_actual_percentage,city_config_percentage,city_actual_percentage,direction_config_percentage,direction_actual_percentage,temperature_config_percentage,temperature_actual_percentage,rain_config_percentage,rain_actual_percentage,wind_config_percentage,wind_actual_percentage,created_at_config_percentage,created_at_actual_percentage
698,1197,1069,0.06954240798950195,826,825,0,0,0,0,0,0,0,0,0,0,886,885,0.86,0.8619854721549637,0,0,0,0,0,0,0,0,0,0,0,0.16930022573363432
699,1372,1085,0.10071873664855957,0,0,741,740,851,850,0,0,1042,1042,0,0,727,727,0,0,0,0.16869095816464239,0,0.17038777908343125,0,0,0.9,0.9040307101727447,0,0,0.86,0.8624484181568088
700,1081,1289,0.09966039657592773,670,670,875,875,681,681,335,335,0,0,800,799,789,789,0,0.17164179104477612,0.89,0.8914285714285715,0,0.16886930983847284,0.9,0.9104477611940298,0,0,0,0.16875,0.86,0.8631178707224335
701,1224,1210,0.07928228378295898,440,440,721,722,587,587,795,795,784,783,0,0,0,0,0.89,0.8977272727272727,0,0.16920943134535368,0.28,0.28449744463373083,0,0.16981132075471697,0,0.17091836734693877,0,0,0,0
702,1078,1420,0.08297109603881836,0,0,0,0,1067,1067,0,0,0,0,970,970,0,0,0,0,0,0,0,0.16869728209934395,0,0,0,0,0.2,0.20103092783505155,0,0
703,1403,1304,0.1582183837890625,463,462,1066,1066,0,0,0,0,126,126,1388,1388,1318,1318,0,0.17278617710583152,0,0.16885553470919323,0,0,0,0,0,0.1984126984126984,0.86,0.8631123919308358,0,0.1669195751138088
704,1294,1103,0.11552166938781738,0,0,1074,1074,1112,1112,246,245,801,802,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.18292682926829268,0,0.16853932584269662,0,0,0,0
705,1284,1338,0.15698671340942383,0,0,0,0,1039,1040,1014,1014,0,0,1271,1271,731,731,0,0,0,0,0,0.16843118383060635,0.39,0.39349112426035504,0,0,0.78,0.7820613690007868,0,0.17099863201094392
706,1246,1451,0.10300660133361816,0,0,37,37,0,0,1208,1208,0,0,0,0,871,872,0,0,0.91,1.0,0,0,0,0.1697019867549669,0,0,0,0,0.75,0.7531572904707233
707,1157,1470,0.15602922439575195,0,0,0,0,0,0,266,266,0,0,1122,1122,867,867,0,0,0,0,0,0,0,0.16917293233082706,0,0,0.82,0.82174688057041,0,0.16724336793540945
708,1217,1474,0.1150510311126709,303,304,85,85,0,0,0,0,1082,1083,0,0,0,0,0.95,0.9504950495049505,0,0.17647058823529413,0,0,0,0,0.95,0.9537892791127541,0,0,0,0
709,1352,1124,0.12865281105041504,1135,1135,0,0,0,0,512,513,1311,1311,542,540,582,581,0,0.16740088105726872,0,0,0,0,0,0.169921875,0.7,0.7025171624713958,0.84,0.8431734317343174,0.71,0.7164948453608248
710,1372,1089,0.08123016357421875,0,0,577,576,0,0,0,0,796,795,0,0,0,0,0,0,0,0.1733102253032929,0,0,0,0,0.95,0.9535175879396985,0,0,0,0
711,1380,1243,0.06406474113464355,0,0,0,0,0,0,0,0,1380,1380,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.9311594202898551,0,0,0,0
712,1204,1460,0.07999110221862793,0,0,0,0,0,0,253,252,903,903,638,638,0,0,0,0,0,0,0,0,0.97,0.9802371541501976,0,0.16943521594684385,0.6,0.603448275862069,0,0
713,1213,1071,0.1433107852935791,1152,1152,0,0,607,606,0,0,1092,1091,873,873,0,0,0.99,0.9913194444444444,0,0,0,0.17298187808896212,0,0,0.97,0.9725274725274725,0,0.16953035509736541,0,0
714,1157,1231,0.11692953109741211,0,0,532,532,0,0,277,277,0,0,937,937,1076,1076,0,0,0,0.16917293233082706,0,0,0,0.18050541516245489,0,0,0,0.17075773745997866,1.0,1.0
715,1011,1053,0.0852518081665039,0,0,0,0,415,414,393,394,586,586,405,404,606,606,0,0,0,0,0,0.1686746987951807,0.86,0.8651399491094147,0,0.17064846416382254,0,0.1728395061728395,0,0.17326732673267325
716,1339,1361,0.09507131576538086,0,0,388,388,0,0,0,0,0,0,0,0,950,950,0,0,0,0.16752577319587628,0,0,0,0,0,0,0,0,0.83,0.8315789473684211
717,1030,1031,0.062062740325927734,968,968,0,0,638,638,0,0,0,0,0,0,247,247,0,0.17045454545454544,0,0,0.69,0.6943573667711599,0,0,0,0,0,0,0,0.18218623481781376
718,1383,1031,0.13948416709899902,1355,1355,138,138,0,0,0,0,1313,1313,207,207,0,0,0,0.16826568265682657,0.48,0.4927536231884058,0,0,0,0,0.95,0.9504950495049505,0.79,0.8067632850241546,0,0
719,1030,1408,0.07806539535522461,0,0,61,61,0,0,0,0,988,988,0,0,0,0,0,0,0.95,1.0,0,0,0,0,0.99,0.9949392712550608,0,0,0,0
720,1252,1125,0.1789989471435547,0,0,512,513,1152,1151,0,0,0,0,1027,1026,1227,1226,0,0,0.32,0.322265625,0.24,0.24305555555555555,0,0,0,0,0,0.17039922103213243,0,0.16707416462917685
721,1166,1297,0.09102535247802734,0,0,722,722,0,0,0,0,1072,1072,431,431,1084,1084,0,0,0.63,0.6329639889196675,0,0,0,0,0,0.16791044776119404,0.82,0.8259860788863109,0.34,0.3422509225092251
722,1227,1473,0.0864107608795166,0,0,0,0,0,0,0,0,0,0,1227,1227,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.582722086389568,0,0
723,1124,1191,0.10308623313903809,674,674,460,460,0,0,0,0,415,415,0,0,1124,1124,0.92,0.9258160237388724,0.99,1.0,0,0,0,0,0,0.1686746987951807,0,0,0,0.16903914590747332
724,1053,1118,0.08131527900695801,0,0,188,189,568,568,0,0,42,42,738,737,0,0,0,0,0.36,0.3723404255319149,0,0.16725352112676056,0,0,0.98,1.0,0,0.16937669376693767,0,0
725,1258,1187,0.15120697021484375,918,918,1082,1081,0,0,993,993,465,465,0,0,1169,1169,1.0,1.0,0.99,0.9907578558225508,0,0,1.0,1.0,0,0.17204301075268819,0,0,0,0.16766467065868262
726,1093,1228,0.1039876937866211,819,819,764,765,688,688,0,0,787,786,0,0,0,0,0,0.17094017094017094,0.57,0.5732984293193717,0.89,0.8909883720930233,0,0,0.65,0.6531130876747141,0,0,0,0
727,1414,1462,0.1020042896270752,989,989,1131,1131,1385,1385,0,0,0,0,0,0,0,0,0.75,0.7522750252780587,0,0.16799292661361626,0,0.16895306859205775,0,0,0,0,0,0,0,0
728,1324,1043,0.0554201602935791,0,0,0,0,0,0,1324,1324,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.8225075528700906,0,0,0,0,0,0
729,1304,1480,0.19122767448425293,1174,1173,1290,1290,0,0,0,0,1109,1108,939,938,729,730,0,0.1695059625212947,0.5,0.5007751937984496,0,0,0,0,0.61,0.612263300270514,0,0.1703940362087327,0.27,0.27434842249657065
730,1077,1107,0.09468317031860352,507,506,0,0,0,0,0,0,0,0,462,463,322,323,0.98,0.980276134122288,0,0,0,0,0,0,0,0,0,0.17316017316017315,0,0.17080745341614906
731,1167,1366,0.12729382514953613,0,0,572,571,582,583,442,443,0,0,0,0,945,945,0,0,0,0.16958041958041958,0,0.1718213058419244,0.78,0.7850678733031674,0,0,0,0,0.78,0.783068783068783
732,1191,1209,0.14122939109802246,0,0,953,952,714,714,642,643,0,0,1000,1000,702,702,0,0,0,0.16789087093389296,0.75,0.7535014005602241,0,0.17133956386292834,0,0,0,0.17,0,0.17094017094017094
733,1097,1372,0.06844687461853027,0,0,0,0,0,0,0,0,0,0,1097,1097,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.6426618049225159,0,0
734,1199,1278,0.11045026779174805,0,0,143,143,1186,1187,1079,1079,1174,1175,0,0,0,0,0,0,0.61,0.6293706293706294,0,0.16863406408094436,0,0.16682113067655235,0,0.1695059625212947,0,0,0,0
735,1339,1190,0.08258771896362305,0,0,870,870,0,0,0,0,0,0,522,522,0,0,0,0,0.97,0.9712643678160919,0,0,0,0,0,0,0,0.1724137931034483,0,0
736,1248,1396,0.0897378921508789,0,0,0,0,848,848,0,0,1073,1073,0,0,0,0,0,0,0,0,0,0.17099056603773585,0,0,0.48,0.4827586206896552,0,0,0,0
737,1070,1258,0.06804203987121582,920,920,0,0,0,0,770,770,0,0,0,0,42,42,0.4,0.40217391304347827,0,0,0,0,0.35,0.35064935064935066,0,0,0,0,0,0.23809523809523808
738,1487,1493,0.12307429313659668,0,0,312,312,1056,1055,0,0,1293,1293,1203,1204,0,0,0,0,0.99,1.0,0.99,0.990530303030303,0,0,0,0.16782675947409126,0.93,0.9334995843724023,0,0
739,1026,1453,0.1449117660522461,512,513,0,0,421,420,0,0,1005,1005,626,625,780,779,0.89,0.892578125,0,0,0.99,1.0,0,0,0,0.1691542288557214,0,0.16773162939297126,0,0.16794871794871793
740,1099,1264,0.1240696907043457,0,0,869,868,0,0,0,0,560,560,0,0,1011,1011,0,0,0.51,0.5120828538550057,0,0,0,0,0.44,0.4446428571428571,0,0,0.52,0.52324431256182
741,1376,1346,0.1447141170501709,276,275,0,0,0,0,0,0,1266,1265,0,0,398,399,0.48,0.4891304347826087,0,0,0,0,0,0,0.32,0.320695102685624,0,0,0.97,0.9748743718592965
742,1085,1380,0.08299398422241211,0,0,0,0,0,0,0,0,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.8433179723502304,0,0,0,0
743,1006,1391,0.12320804595947266,0,0,502,503,0,0,0,0,121,120,815,814,0,0,0,0,0.48,0.4820717131474104,0,0,0,0,0,0.17355371900826447,0.58,0.5828220858895705,0,0
744,1094,1228,0.16171050071716309,1061,1061,765,765,1017,1017,480,481,995,995,1039,1039,0,0,0,0.1696512723845429,0.94,0.9411764705882353,0.98,0.9803343166175025,0.85,0.8541666666666666,0,0.16984924623115577,0.93,0.9326275264677575,0,0
745,1033,1259,0.12265276908874512,908,909,827,826,154,154,929,929,0,0,433,433,0,0,0.47,0.473568281938326,0,0.16928657799274485,0.43,0.44805194805194803,0,0.16792249730893433,0,0,0.69,0.6997690531177829,0,0
746,1259,1094,0.15172576904296875,1195,1196,0,0,1170,1170,0,0,0,0,679,679,1133,1133,0,0.16736401673640167,0,0,0.37,0.3717948717948718,0,0,0,0,0,0.16936671575846834,0.33,0.33097969991173876
747,1367,1395,0.1570272445678711,861,861,0,0,397,396,724,724,1298,1298,1230,1230,0,0,0.82,0.8234610917537747,0,0,0,0.17632241813602015,0,0.16988950276243095,0.76,0.7611710323574731,0,0.16829268292682928,0,0
748,1374,1208,0.15332293510437012,1016,1016,0,0,0,0,302,302,535,535,0,0,1209,1209,0.94,0.9409448818897638,0,0,0,0,0.99,1.0,0.98,0.9813084112149533,0,0,0,0.1695616211745244
749,1206,1353,0.1319732666015625,1145,1145,0,0,0,0,0,0,1145,1145,0,0,36,36,0,0.16943231441048034,0,0,0,0,0,0,0.94,0.9432314410480349,0,0,0,0.2777777777777778
750,1406,1306,0.0778958797454834,0,0,0,0,0,0,1406,1406,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.5803698435277382,0,0,0,0,0,0
751,1084,1186,0.05299663543701172,519,520,0,0,0,0,282,281,834,834,0,0,0,0,0.99,0.9903660886319846,0,0,0,0,0,0.1773049645390071,0,0.16786570743405277,0,0,0,0
752,1191,1171,0.06694221496582031,0,0,0,0,0,0,0,0,0,0,0,0,1191,1191,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.5214105793450882
753,1408,1038,0.08197903633117676,0,0,0,0,0,0,0,0,0,0,422,422,1042,1041,0,0,0,0,0,0,0,0,0,0,0.71,0.7156398104265402,0,0.16794625719769674
754,1212,1089,0.08006525039672852,0,0,0,0,0,0,0,0,0,0,0,0,1212,1212,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.9323432343234324
755,1023,1343,0.06699728965759277,0,0,0,0,653,654,163,163,951,951,0,0,0,0,0,0,0,0,0.16,0.16079632465543645,0,0.18404907975460122,0.72,0.7234490010515248,0,0,0,0
756,1007,1367,0.08388400077819824,0,0,312,312,482,483,966,966,0,0,0,0,0,0,0,0,0.65,0.657051282051282,0.61,0.6161825726141079,0.72,0.7215320910973085,0,0,0,0,0,0
757,1039,1295,0.10345911979675293,0,0,0,0,716,716,0,0,0,0,695,696,654,654,0,0,0,0,0.88,0.8812849162011173,0,0,0,0,0.89,0.8920863309352518,0.94,0.9464831804281345
758,1109,1264,0.05906319618225098,0,0,0,0,975,975,365,365,0,0,0,0,0,0,0,0,0,0,0,0.16923076923076924,0.98,0.9863013698630136,0,0,0,0,0,0
759,1413,1163,0.18513917922973633,0,0,1088,1088,0,0,1257,1257,1328,1328,1115,1116,763,763,0,0,0.8,0.8023897058823529,0,0,0,0.16706443914081145,0,0.1694277108433735,0,0.16860986547085202,0,0.17038007863695936
760,1403,1329,0.06606435775756836,1403,1403,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21240199572344975,0,0,0,0,0,0,0,0,0,0,0,0
761,1314,1030,0.12523698806762695,0,0,1182,1182,0,0,1300,1300,0,0,0,0,0,0,0,0,0.71,0.7123519458544839,0,0,0.62,0.6223076923076923,0,0,0,0,0,0
762,1466,1049,0.1170041561126709,0,0,0,0,0,0,411,410,0,0,966,967,865,864,0,0,0,0,0,0,0.98,0.9878345498783455,0,0,0,0.17080745341614906,0.94,0.9421965317919075
763,1139,1264,0.08159279823303223,34,34,1093,1093,0,0,1127,1127,0,0,0,0,0,0,0.98,1.0,0,0.16925892040256177,0,0,0,0.16858917480035493,0,0,0,0,0,0
764,1436,1262,0.1610722541809082,1005,1005,0,0,0,0,1235,1234,1364,1364,0,0,487,488,0,0.1691542288557214,0,0,0,0,0,0.16923076923076924,0,0.16862170087976538,0,0,0.77,0.7741273100616016
765,1187,1346,0.2243328094482422,1021,1020,913,913,1044,1044,392,391,0,0,1115,1115,1044,1044,0.89,0.8922624877571009,0.59,0.592552026286966,0.87,0.8706896551724138,0,0.17091836734693877,0,0,0,0.16860986547085202,0.89,0.89272030651341
766,1303,1137,0.06994366645812988,1016,1016,0,0,0,0,0,0,0,0,0,0,287,286,0,0.1673228346456693,0,0,0,0,0,0,0,0,0,0,0.22,0.2264808362369338
767,1408,1047,0.07598352432250977,1393,1393,0,0,0,0,211,211,0,0,0,0,0,0,0,0.16870064608758076,0,0,0,0,0.51,0.5213270142180095,0,0,0,0,0,0
768,1104,1140,0.07035493850708008,0,0,0,0,750,750,0,0,0,0,1059,1059,618,618,0,0,0,0,0.65,0.6533333333333333,0,0,0,0,0.77,0.773371104815864,0.3,0.3042071197411003
769,1397,1486,0.14745855331420898,0,0,712,712,1243,1243,1312,1313,600,600,0,0,0,0,0,0,0,0.16853932584269662,0,0.16894609814963799,0.21,0.21341463414634146,0,0.16833333333333333,0,0,0,0
770,1279,1351,0.28648829460144043,0,0,140,140,1240,1240,0,0,0,0,0,0,1164,1163,0,0,0,0.17857142857142858,0.83,0.8314516129032258,0,0,0,0,0,0,0.39,0.390893470790378
771,1344,1405,0.05809211730957031,0,0,0,0,0,0,0,0,1344,1344,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21205357142857142,0,0,0,0
772,1043,1057,0.1392040252685547,0,0,156,156,553,552,249,250,678,677,418,417,1011,1011,0,0,0.94,0.967948717948718,0.93,0.9367088607594937,0,0.18072289156626506,0,0.1696165191740413,0.96,0.9641148325358851,0,0.1681503461918892
773,1100,1076,0.07904410362243652,0,0,0,0,0,0,0,0,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.4636363636363636
774,1364,1470,0.14084696769714355,1200,1200,927,927,0,0,1336,1336,1077,1077,0,0,0,0,0,0.1675,0.58,0.5814455231930961,0,0,0,0.16841317365269462,0,0.1671309192200557,0,0,0,0
775,1100,1424,0.12006759643554688,0,0,318,319,374,374,318,319,253,253,0,0,912,913,0,0,0.98,0.9842767295597484,0.82,0.8262032085561497,0,0.17295597484276728,0.76,0.7628458498023716,0,0,0.86,0.8629385964912281
776,1164,1483,0.08206439018249512,756,756,0,0,721,721,58,58,0,0,0,0,0,0,0.57,0.5740740740740741,0,0,0,0.16920943134535368,0,0.1724137931034483,0,0,0,0,0,0
777,1332,1387,0.13556385040283203,0,0,1092,1092,0,0,1238,1238,0,0,0,0,0,0,0,0,0,0.16941391941391942,0,0,0.69,0.6922455573505655,0,0,0,0,0,0
778,1368,1053,0.11478757858276367,916,916,0,0,1299,1299,0,0,0,0,669,670,0,0,0,0.16921397379912664,0,0,0,0.16936104695919937,0,0,0,0,0.81,0.8131539611360239,0,0
779,1431,1307,0.08609843254089355,1030,1030,515,515,0,0,0,0,428,429,0,0,0,0,0,0.16990291262135923,0,0.17281553398058253,0,0,0,0,0.99,1.0,0,0,0,0
780,1237,1448,0.1762855052947998,803,804,0,0,0,0,12,12,0,0,1224,1224,1027,1026,0.6,0.6014943960149439,0,0,0,0,0.23,0.4166666666666667,0,0,0,0.16748366013071894,0,0.17039922103213243
781,1081,1211,0.04192829132080078,1081,1081,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.883441258094357,0,0,0,0,0,0,0,0,0,0,0,0
782,1381,1091,0.13480019569396973,1284,1284,0,0,691,690,0,0,1173,1173,0,0,0,0,0.86,0.8629283489096573,0,0,0.7,0.703328509406657,0,0,0.54,0.5421994884910486,0,0,0,0
783,1464,1121,0.15416836738586426,1288,1288,0,0,717,717,0,0,0,0,0,0,659,658,0.71,0.7127329192546584,0,0,0,0.16736401673640167,0,0,0,0,0,0,0.41,0.4157814871016692
784,1093,1150,0.08209943771362305,0,0,174,174,0,0,1005,1005,0,0,613,612,0,0,0,0,0.07,0.08620689655172414,0,0,0,0.1691542288557214,0,0,0.69,0.6933115823817292,0,0
785,1053,1242,0.124267578125,609,610,0,0,0,0,443,442,0,0,927,926,948,947,0.68,0.6830870279146142,0,0,0,0,0.7,0.7065462753950339,0,0,0,0.16720604099244876,0,0.16877637130801687
786,1075,1202,0.09559226036071777,0,0,0,0,0,0,0,0,0,0,0,0,1075,1075,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39069767441860465
787,1422,1341,0.19430112838745117,1222,1222,1251,1251,0,0,540,540,0,0,0,0,1067,1066,0.65,0.6522094926350246,0.34,0.3413269384492406,0,0,0,0.1685185185185185,0,0,0,0,0.91,0.9109653233364574
788,1354,1337,0.11642336845397949,0,0,0,0,1354,1354,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.3212703101920236,0,0,0,0,0,0,0,0
789,1109,1109,0.04471325874328613,0,0,0,0,0,0,0,0,0,0,1109,1109,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8016230838593328,0,0
790,1208,1043,0.1540074348449707,0,0,144,144,1003,1002,0,0,882,881,616,616,990,990,0,0,0.31,0.3125,0.58,0.5812562313060817,0,0,0,0.17006802721088435,0.78,0.7824675324675324,0,0.1686868686868687
791,1332,1444,0.08220195770263672,758,759,0,0,0,0,359,359,0,0,612,612,0,0,0,0.17150395778364116,0,0,0,0,0.79,0.7938718662952646,0,0,0.69,0.6944444444444444,0,0
792,1466,1142,0.16200995445251465,0,0,1378,1378,0,0,674,674,791,791,850,850,0,0,0,0,0.9,0.9020319303338171,0,0,0,0.17062314540059348,0,0.1706700379266751,0,0.17058823529411765,0,0
793,1066,1179,0.06304812431335449,0,0,0,0,1066,1066,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.8536585365853658,0,0,0,0,0,0,0,0
794,1424,1232,0.16254806518554688,0,0,256,256,954,954,0,0,1154,1153,0,0,811,811,0,0,0.74,0.74609375,0,0.16771488469601678,0,0,0,0.16897746967071056,0,0,0.76,0.7632552404438965
795,1005,1153,0.0913245677947998,633,633,693,693,442,442,0,0,0,0,814,814,0,0,0.18,0.18167456556082148,0,0.17027417027417027,0,0.16968325791855204,0,0,0,0,0,0.17076167076167076,0,0
796,1073,1261,0.0649569034576416,0,0,837,836,0,0,450,450,0,0,418,418,0,0,0,0,0,0.16726403823178015,0,0,0.53,0.5355555555555556,0,0,0.44,0.44258373205741625,0,0
797,1125,1349,0.08432173728942871,652,652,0,0,517,517,0,0,0,0,0,0,0,0,0.98,0.9846625766871165,0,0,0,0.17408123791102514,0,0,0,0,0,0,0,0
798,1014,1221,0.06395125389099121,0,0,0,0,0,0,973,973,953,953,0,0,0,0,0,0,0,0,0,0,0.63,0.6310380267214799,0.51,0.5131164742917104,0,0,0,0
799,1174,1289,0.07599854469299316,0,0,0,0,0,0,0,0,0,0,1174,1174,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.7529812606473595,0,0
800,1428,1337,0.11400055885314941,0,0,1043,1042,1228,1228,771,771,598,599,0,0,0,0,0,0,0,0.16778523489932887,0,0.16693811074918566,0.79,0.7924773022049286,0,0.16722408026755853,0,0,0,0
801,1003,1002,0.08200693130493164,0,0,0,0,452,451,422,421,643,641,170,170,442,441,0,0,0,0,0.88,0.8893805309734514,0.89,0.8933649289099526,0,0.17107309486780714,0.86,0.8823529411764706,0,0.16968325791855204
802,1441,1238,0.08298373222351074,0,0,0,0,1095,1095,0,0,0,0,1081,1080,0,0,0,0,0,0,0.86,0.863013698630137,0,0,0,0,0.88,0.883441258094357,0,0
803,1448,1274,0.12700104713439941,883,883,1389,1390,246,246,0,0,0,0,362,362,0,0,0,0.16987542468856173,0.94,0.9424046076313894,0,0.18292682926829268,0,0,0,0,0,0.1712707182320442,0,0
804,1220,1353,0.13455557823181152,0,0,780,780,976,976,1024,1024,1085,1085,0,0,561,561,0,0,0.15,0.15384615384615385,0,0.16905737704918034,0,0.169921875,0,0.17050691244239632,0,0,0,0.16934046345811052
805,1474,1405,0.08899354934692383,0,0,0,0,0,0,294,294,0,0,0,0,1179,1179,0,0,0,0,0,0,0.93,0.9319727891156463,0,0,0,0,0,0.16963528413910092
806,1033,1317,0.0828697681427002,588,588,0,0,981,981,0,0,0,0,929,929,0,0,0,0.17006802721088435,0,0,0,0.16819571865443425,0,0,0,0,0.97,0.9730893433799784,0,0
807,1245,1351,0.1680917739868164,684,684,0,0,0,0,547,547,996,996,0,0,759,759,0,0.16812865497076024,0,0,0,0,0.96,0.9634369287020109,0.98,0.9839357429718876,0,0,0.92,0.9209486166007905
808,1304,1462,0.16601109504699707,1304,1304,587,586,0,0,0,0,1251,1251,0,0,1239,1238,0,0.1687116564417178,0,0.17035775127768313,0,0,0,0,0.97,0.9720223820943246,0,0,0,0.1694915254237288
809,1107,1209,0.15178322792053223,1107,1107,1029,1029,0,0,687,686,0,0,918,918,321,321,0,0.16711833785004518,0,0.17006802721088435,0,0,0.96,0.9636098981077147,0,0,0,0.16884531590413943,0,0.17133956386292834
810,1386,1235,0.16350197792053223,0,0,915,914,845,845,0,0,0,0,1095,1094,0,0,0,0,0,0.16939890710382513,0.83,0.834319526627219,0,0,0,0,0,0.1689497716894977,0,0
811,1168,1321,0.060943603515625,0,0,0,0,969,969,0,0,713,712,0,0,163,163,0,0,0,0,0.21,0.21155830753353974,0,0,0,0.16830294530154277,0,0,0,0.18404907975460122
812,1369,1060,0.0584406852722168,1164,1163,0,0,0,0,301,301,0,0,0,0,0,0,0,0.16752577319587628,0,0,0,0,0.95,0.9501661129568106,0,0,0,0,0,0
